team,seasonweek,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
JAX,202413,0.0,0.0,0.091185816,0.0,0.10281273,0.56531894,0.030663515,0.036020577,0.25936228,0.0,0.11416764,0.31132665,0.1669567,0.0,0.23433173,0.0
JAX,202414,0.0,0.22734618,0.08057773,0.0,0.12504403,0.06296496,0.052879,0.0,0.0,0.0,0.0,0.1447851,0.0018999316,0.445653,0.0,0.0
JAX,202415,0.0,0.0,0.0,0.19103141,0.0,0.0,0.2397987,0.05854127,0.09527578,0.07328587,0.4748706,0.019005189,0.14481288,0.18733242,0.031191124,0.0
JAX,202416,0.0,0.0,0.0,0.0,0.14269571,0.05757156,0.1895088,0.0,0.19769943,0.027174585,0.0,0.051022403,0.07966739,0.36829647,0.28613892,0.31728607
JAX,202417,0.20388824,0.0,0.13698502,0.34673753,0.0,0.81140363,0.00055073015,0.3033854,0.0,0.07911919,0.0,0.4669062,0.12312594,0.0,0.6424819,0.061143987
JAX,202418,0.30976957,0.0,0.0,0.0,0.0,0.2357897,0.0,0.0,0.28642642,0.26724708,0.0,0.0,0.0,0.0,0.0,0.0
LAR,202202,0.0,0.0,0.0,0.0,0.0,0.0,0.28346112,0.11336553,0.0,0.13017759,0.2713693,0.0,0.0,0.0,0.22294314,0.0
LAR,202203,0.0688101,0.0,0.0,0.0,0.0,0.0,0.11331394,0.0,0.0,0.05534858,0.29124212,0.07475839,0.026713675,0.17870753,0.0,0.0
LAR,202204,0.0,0.0,0.15037413,0.0,0.028121268,0.0,0.0,0.0,0.21301387,0.0,0.2781328,0.0,0.0,0.0,0.19255649,0.0
LAR,202205,0.11910468,0.0,0.0,0.08973549,0.09388568,0.15672052,0.0,0.0,0.0,0.0,0.0,0.27219388,0.0,0.18289703,0.18000746,0.07817542
LAR,202206,0.3206283,0.0,0.31660095,0.0,0.12874363,0.14312108,0.12780781,0.0,0.08546093,0.12605946,0.024869392,0.12816711,0.0,0.0,0.0,0.0
LAR,202208,0.2490888,0.03357128,0.06956555,0.23436081,0.13148445,0.0,0.060320072,0.08644846,0.025632035,0.029219616,0.0,0.0,0.0,0.080641955,0.0,0.0
LAR,202209,0.03765322,0.039485842,0.0,0.0,0.0,0.17654683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026992358,0.0
LAR,202210,0.33768523,0.0,0.0,0.0064773527,0.27001894,0.0,0.09283165,0.0,0.09625088,0.24667913,0.064903416,0.30851603,0.031344783,0.1546813,0.042482134,0.0
LAR,202211,0.082718655,0.0,0.21308692,0.0,0.0,0.27721182,0.28547177,0.0,0.0,0.0,0.0,0.025880719,0.0,0.0,0.17370811,0.08122482
LAR,202212,0.0,0.088246815,0.15334852,0.0,0.32181913,0.013674777,0.0,0.0055772085,0.2389596,0.22127272,0.0,0.11594253,0.17746678,0.22364332,0.0026032424,0.0025521996
LAR,202213,0.0,0.0,0.0,0.25335017,0.0,0.015495025,0.0,0.26574492,0.0,0.0,0.3365886,0.27416036,0.29298893,0.13873126,0.18029098,0.0
LAR,202214,0.05060002,0.010237079,0.110616386,0.029888261,0.11724873,0.2736616,0.0,0.41329625,0.0,0.0,0.012977073,0.48775765,0.0,0.0,0.18795359,0.5912787
LAR,202215,0.027923528,0.09825277,0.0,0.28329402,0.0,0.0,0.24140093,0.18135694,0.28334302,0.0,0.0,0.3462034,0.0,0.19621727,0.23880742,0.1260767
LAR,202216,0.022185855,0.0,0.23588094,0.0,0.0,0.0,0.059014432,0.0,0.0,0.0,0.33304352,0.0,0.0,0.25755638,0.0,0.029756341
LAR,202217,0.54039115,0.0,0.0,0.07531612,0.13040286,0.06873887,0.16941589,0.02427698,0.11271139,0.19952427,0.0,0.0,0.0,0.2243675,0.46258932,0.17279413
LAR,202218,0.23858622,0.25813794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25363863,0.19448762
LAR,202301,0.0,0.0,0.41674685,0.041759003,0.0,0.0,0.13931125,0.3127601,0.0,0.0,0.3485525,0.0,0.17375961,0.0,0.28702644,0.0
LAR,202302,0.12527633,0.0,0.04895556,0.0,0.0,0.046644907,0.0,0.0,0.09120217,0.0,0.07210837,0.0,0.0,0.0,0.0,0.2318397
LAR,202303,0.03196787,0.0,0.0,0.0,0.0,0.0,0.053577848,0.13130093,0.11731582,0.40194044,0.0,0.0,0.0,0.2600123,0.0,0.14863351
LAR,202304,0.36743736,0.30228198,0.14788981,0.02035471,0.0,0.49109098,0.0025393914,0.0,0.0,0.1569687,0.35538715,0.16871989,0.07155967,0.27050215,0.05423189,0.014120424
LAR,202305,0.0,0.0,0.3712532,0.084834546,0.0,0.0,0.0,0.0,0.1467946,0.13821808,0.0,0.06091618,0.0,0.0,0.0,0.41979367
LAR,202306,0.09486804,0.0,0.091345094,0.0,0.05398874,0.13462622,0.0,0.0,0.08858653,0.0,0.13363026,0.05184282,0.18091775,0.0,0.09891472,0.0
LAR,202307,0.0,0.014163874,0.0,0.0,0.0,0.14635481,0.17028233,0.0,0.0,0.0,0.0,0.032157034,0.0,0.12252097,0.051537916,0.0
LAR,202308,0.0,0.0,0.26161408,0.0,0.3227247,0.038009092,0.051408757,0.0,0.0719336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAR,202309,0.0,0.0,0.0,0.0,0.45988888,0.0,0.0001692134,0.2508711,0.0811998,0.096009664,0.0,0.009951058,0.13493001,0.20600165,0.19254541,0.0
LAR,202311,0.30855384,0.0,0.185114,0.14566964,0.17185678,0.14414957,0.0,0.0019068295,0.0,0.0921682,0.06811358,0.10527283,0.025801947,0.12232774,0.08113688,0.0
LAR,202312,0.12460588,0.0,0.0,0.0,0.0,0.41358042,0.13191149,0.061955057,0.13478392,0.0,0.0,0.28442663,0.21167135,0.3483217,0.0,0.0
LAR,202313,0.0,0.27788526,0.1943526,0.115899205,0.0,0.21183759,0.11156492,0.0,0.1365038,0.0,0.0,0.0,0.53629535,0.060148466,0.0099909585,0.0
LAR,202314,0.0,0.0,0.0230662,0.0,0.090524405,0.0,0.0,0.0,0.0,0.21026406,0.023700157,0.20238432,0.030419432,0.17346205,0.14256828,0.004061531
LAR,202315,0.0,0.0,0.0,0.0,0.0,0.6674292,0.31561446,0.1470364,0.0,0.0,0.655151,0.0,0.59968424,0.0,0.0,0.32650986
LAR,202316,0.3680112,0.06945687,0.35452092,0.0,0.36304805,0.718152,0.0,0.0,0.0,0.006657974,0.3823507,0.6630313,0.2856786,0.0,0.0,0.0
LAR,202317,0.0,0.04555885,0.12013995,0.0,0.034301095,0.0045950618,0.10801635,0.0,0.111985214,0.0,0.0,0.18616,0.06372568,0.1059335,0.15763785,0.098190844
LAR,202318,0.0,0.05012554,0.0,0.0,0.037627894,0.0,0.17841017,0.032732613,0.14068644,0.0,0.0,0.009721726,0.0,0.0,0.0,0.18591037
LAR,202401,0.0,0.22558202,0.058929067,0.17051,0.001770108,0.27710822,0.07038039,0.0051882165,0.18480463,0.060071692,0.0,0.01822865,0.0033313693,0.055938564,0.06800801,0.0
LAR,202402,0.0,0.69594365,0.0,0.0,0.084290564,0.6453652,0.0,0.0,1.0142169,0.5424906,0.0,0.0,0.0,1.5293602,0.0,0.0
LAR,202403,0.0,0.61533344,0.0,0.102475524,0.18978843,0.0,0.0,0.0,0.0,0.012549434,0.19717552,0.0,0.25207174,0.0,0.0,0.0
LAR,202404,0.33440453,0.0,0.0,0.0,0.0,0.049225405,0.092390865,0.055129554,0.2852782,0.0,0.22660415,0.28662157,0.0,0.0,0.0,0.0
LAR,202405,0.09183122,0.0,0.0,0.0,0.10944844,0.0,0.38815472,0.0,0.22996686,0.0,0.025885005,0.0,0.0,0.33336073,0.036948044,0.19034028
LAR,202407,0.0,0.0,0.4135778,0.0,0.0,0.0,0.11700042,0.21308722,0.0,0.0,0.0,0.0,0.0,0.19545195,0.0,0.043119386
LAR,202408,0.17074531,0.21640569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019626774,0.20735374,0.0,0.0,0.0,0.15835898
LAR,202409,0.27076083,0.0,0.0,0.24631447,0.14584133,0.0,0.0243934,0.06702788,0.053487297,0.1852783,0.17461427,0.19337127,0.0,0.0,0.0,0.13892055
LAR,202410,0.24543239,0.0,0.0,0.0985898,0.011694312,0.0,0.3005697,0.0,0.0,0.2616642,0.26649806,0.4277223,0.0,0.2015535,0.0,0.1840061
LAR,202411,0.36728442,0.22187778,0.0,0.0,0.3176929,0.0,0.31477007,0.067574896,0.0,0.5600476,0.0,0.0,0.0,0.11732942,0.32931674,0.30999613
LAR,202412,0.5792848,0.20528966,0.0,0.10904468,0.0,0.0,0.21714325,0.06814301,0.0,0.34505606,0.15969211,0.0,0.0,0.0,0.05078557,0.36980805
LAR,202413,0.0,0.0,0.28022197,0.0,0.27622986,0.11259274,0.0,0.0,0.216483,0.030231126,0.0,0.039351173,0.08721941,0.0,0.0,0.0
LAR,202414,0.0,0.06890588,0.0,0.0,0.0,0.06663141,0.21811612,0.2272399,0.0,0.0,0.0,0.0,0.06098614,0.0,0.089594394,0.0
LAR,202415,0.0,0.07272223,0.15474819,0.0,0.0,0.0,0.0,0.44226074,0.09545117,0.0,0.0,0.0,0.36552644,0.0,0.0,0.13064425
LAR,202416,0.0,0.25710595,0.0,0.0,0.5836832,0.45912275,0.8802281,0.0,0.0,0.23836306,0.22566947,0.14790446,0.0187732,0.0,0.056039423,0.13066532
LAR,202417,0.21947247,0.0,0.0,0.23311561,0.0,0.14598396,0.0865247,0.13306189,0.0,0.0,0.0,0.14107348,0.12968513,0.0,0.22607973,0.14295958
LAR,202418,0.74481547,0.04747437,0.27382702,0.11200501,0.0,0.08534926,0.0,0.0,0.11453946,0.6707057,0.360763,0.056804173,0.0,0.03152518,0.0,0.0
LVR,202202,0.0,0.016776858,0.0,0.0,0.018400671,0.008003787,0.0,0.0,0.09508218,0.0,0.20286156,0.024457285,0.0,0.0,0.08183466,0.0
LVR,202203,0.1406195,0.0,0.18055038,0.0,0.0,0.014219733,0.2121204,0.19573133,0.0,0.0,0.0,0.093620434,0.15721084,0.0,0.0,0.10394431
LVR,202204,0.0,0.0048633595,0.039686438,0.0,0.0,0.0,0.25901198,0.0,0.30182406,0.1439013,0.0,0.0,0.06466668,0.0,0.14310913,0.0
LVR,202205,0.0,0.09611774,0.0,0.0,0.0,0.0,0.29543057,0.0,0.0,0.3053565,0.12435134,0.0,0.07171568,0.09292658,0.0,0.072435044
LVR,202207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068356,0.0,0.15605082,0.09929785,0.0,0.15034567,0.0
LVR,202208,0.13875823,0.0,0.0,0.032962605,0.13079053,0.0,0.0,0.15454236,0.0,0.07569327,0.0,0.0,0.06936561,0.0,0.0,0.037084952
LVR,202209,0.0703882,0.16158994,0.0,0.0,0.047522224,0.0,0.18512738,0.040480975,0.0,0.015399145,0.27759433,0.0,0.0,0.0,0.0,0.0
LVR,202210,0.0,0.0,0.0,0.0,0.0,0.20203571,0.12281079,0.1401441,0.0,0.003975853,0.0,0.0,0.18649918,0.0,0.0,0.0
LVR,202211,0.24500944,0.0,0.3505568,0.1402104,0.0,0.5600458,0.0,0.09774883,0.0,0.21043785,0.0,0.0,0.0,0.1419743,0.2757203,0.15621899
LVR,202212,0.337249,0.0,0.0,0.0,0.122799754,0.0,0.0,0.0083989175,0.0,0.16382107,0.08669827,0.47805977,0.0,0.07688562,0.0,0.1285294
LVR,202213,0.17268796,0.0,0.4031172,0.2946316,0.0,0.0,0.0,0.028888792,0.12808456,0.069919,0.0005170882,0.03718823,0.0,0.15370168,0.13719916,0.036900382
LVR,202214,0.0,0.0,0.014438038,0.117633075,0.30154175,0.011035547,0.0,0.38932878,0.0,0.20391037,0.0,0.24211445,0.0,0.1744226,0.0,0.15326019
LVR,202215,0.0,0.032855682,0.0,0.0,0.3230909,0.0,0.24304286,0.020895014,0.13926147,0.0,0.0,0.47170356,0.14533225,0.0,0.22140466,0.07718497
LVR,202216,0.018350028,0.17850058,0.31182075,0.0,0.0,0.0,0.06870608,0.0,0.10159684,0.11467338,0.10664364,0.0,0.0,0.0,0.0,0.0
LVR,202217,0.103109255,0.09753918,0.0,0.36641714,0.0,0.0,0.0,0.0,0.35803896,0.043006018,0.0,0.0,0.0,0.0,0.28787714,0.0
LVR,202218,0.17952038,0.6254774,0.1360769,0.030464083,0.19780979,0.0,0.0,0.0,0.1080713,0.0,0.1695898,0.0,0.29618803,0.0,0.059326954,0.14581618
LVR,202301,0.0,0.0,0.18587261,0.25525504,0.07505029,0.0,0.0,0.0,0.0,0.0,0.08837467,0.0,0.27702183,0.0,0.18581462,0.09529858
LVR,202302,0.046025503,0.08572527,0.2211056,0.0,0.18394555,0.20902663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015429146,0.0,0.0
LVR,202303,0.00013522152,0.0,0.0,0.0,0.0,0.0,0.17498672,0.24603239,0.040723395,0.38168588,0.0,0.0,0.0,0.15058134,0.0,0.066153005
LVR,202304,0.55980486,0.0,0.0,0.33268481,0.040258307,0.0,0.35673577,0.3732633,0.056772046,0.0,0.0,0.37028423,0.039958548,0.0,0.0,0.0
LVR,202305,0.32455084,0.092927404,0.0,0.062267642,0.0,0.27009976,0.40905532,0.0,0.0,0.0,0.0,0.0,0.12184335,0.0,0.0,0.034234434
LVR,202306,0.0,0.03516172,0.06983541,0.0,0.0,0.0,0.0,0.0,0.03996991,0.0,0.08722994,0.35868084,0.32362974,0.0,0.0,0.0
LVR,202307,0.0,0.0,0.0,0.0,0.14198847,0.6274327,0.11948174,0.0,0.35671765,0.0,0.0,0.74476457,0.43993458,0.0,0.0,0.0
LVR,202308,0.0,0.0,0.46685532,0.0,0.41288388,0.104914844,0.0,0.0,0.0,0.22980838,0.0,0.25574923,0.0,0.0,0.0,0.0
LVR,202309,0.2125241,0.0,0.0,0.058889974,0.3583453,0.033037767,0.067109846,0.0,0.42385468,0.0,0.0,0.0,0.0,0.2400829,0.45108536,0.0
LVR,202310,0.0,0.015605047,0.025682377,0.16585632,0.09869797,0.0,0.0,0.0,0.0,0.0,0.0,0.014018831,0.22564542,0.0,0.11397044,0.0
LVR,202311,0.0041397493,0.0022677367,0.078567564,0.0,0.3018782,0.0,0.10439991,0.0,0.0,0.2717833,0.26492548,0.0,0.0,0.0,0.0,0.032924257
LVR,202312,0.16005982,0.0,0.02078269,0.0,0.2694481,0.08129385,0.0,0.0,0.0,0.11993054,0.17036961,0.07886985,0.0,0.27604574,0.027912965,0.09391962
LVR,202314,0.0,0.1715062,0.23357482,0.41533408,0.25163037,0.1663347,0.038626377,0.14284486,0.0,0.0,0.09283175,0.08026744,0.0,0.36708266,0.17368418,0.078292385
LVR,202315,0.0,0.03251307,0.0,0.0,0.0,0.3457096,0.15842052,0.0,0.09399132,0.0,0.43555015,0.0,0.41339627,0.17169127,0.0,0.2101938
LVR,202316,0.2133677,0.0,0.4195475,0.0,0.0,0.6934011,0.0,0.0,0.0,0.03009675,0.41313818,0.42427623,0.0,0.08233855,0.0,0.0
LVR,202317,0.017349578,0.0,0.0,0.091655955,0.0,0.009780932,0.0,0.022283804,0.0,0.0,0.0,0.0868335,0.01632316,0.0,0.07176462,0.1080901
LVR,202318,0.0,0.0,0.0,0.0,0.67123306,0.0,0.8193117,0.29991347,0.05611262,0.05063447,0.0,0.0,0.0,0.0,0.0,0.65955454
LVR,202401,0.20281284,0.0,0.2194947,0.1294881,0.29381415,0.39358807,0.0,0.0,0.3128136,0.19252148,0.0,0.03942515,0.0,0.19409919,0.25413558,0.0
LVR,202402,0.0,0.36405876,0.0,0.0,0.17286572,0.35549405,0.0,0.0,0.38392055,0.37311447,0.0,0.0,0.0,0.77156836,0.0,0.0
LVR,202403,0.0,0.54482365,0.0,0.13688476,0.09275475,0.0,0.0,0.0,0.0,0.0,0.27352217,0.0,0.024330825,0.0,0.0,0.0
LVR,202404,0.07060464,0.0,0.059021465,0.102794506,0.0,0.10972033,0.18830542,0.0,0.037713096,0.02758348,0.0,0.0,0.15386769,0.18575865,0.0,0.0
LVR,202405,0.0,0.32285357,0.0,0.018614138,0.5177814,0.0,0.03118176,0.0,0.0,0.0,0.0,0.0,0.0,0.6658992,0.0,0.34012976
LVR,202406,0.0,0.3380645,0.0,0.043351013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12309367,0.0
LVR,202407,0.0,0.0,0.07889046,0.2580728,0.012733011,0.4016289,0.5608297,0.0,0.54577976,0.8119743,0.0,0.0,0.33932602,0.14988293,0.0,0.4311594
LVR,202408,0.19619726,0.030472673,0.10095773,0.44788617,0.02186297,0.0,0.0,0.50875497,0.102427766,0.0,0.0,0.004569901,0.0,0.0,0.0,0.3850184
LVR,202409,0.0,0.1838927,0.0,0.37848714,0.0,0.0,0.0,0.0,0.07952045,0.0,0.952903,0.15451697,0.10547122,0.0,0.0,0.60441905
LVR,202411,0.0,0.23651262,0.32503098,0.0,0.06529716,0.05430843,0.0,0.0,0.0018407237,0.25400254,0.0,0.0,0.0,0.0,0.0,0.20304656
LVR,202412,0.14498389,0.0,0.0,0.18845722,0.19280277,0.0,0.23857799,0.12570082,0.0,0.1936742,0.35897627,0.0,0.0,0.0,0.0,0.092299454
LVR,202413,0.0,0.0,0.5995957,0.0,0.5713803,1.0290875,0.0,0.0,0.40285882,0.0,0.0,0.39756152,0.41115603,0.0,0.0,0.0
LVR,202414,0.03289547,0.47464827,0.0,0.0,0.31570023,0.5152818,0.0,0.01818493,0.0,0.0,0.042135715,0.0,0.0,0.5426024,0.099243015,0.3628872
LVR,202415,0.050422825,0.08926926,0.0,0.3928936,0.0,0.2665345,0.20002785,0.0,0.39110535,0.76301765,1.0158157,0.0,0.24646735,0.0,0.8765219,0.17696448
LVR,202416,0.0,0.0,0.0,0.0,0.18480249,0.34511986,0.1261829,0.0,0.09254375,0.0,0.13074471,0.16319785,0.17881092,0.04454104,0.06032291,0.0
LVR,202417,0.35145196,0.0,0.0,0.5038965,0.0,1.0314068,0.0,0.44603884,0.0,0.0,0.0,0.5400566,0.032980144,0.0,0.80452424,0.23938535
LVR,202418,0.998168,0.114985734,0.27980107,0.08240269,0.0,0.19683322,0.0,0.0,0.24937543,0.9569875,0.4851183,0.0054230783,0.0,0.0,0.0,0.0
MIA,202202,0.0,0.18278784,0.04728761,0.0,0.0,0.0,0.0,0.024889765,0.0,0.0,0.19008607,0.0,0.0,0.0,0.0,0.0
MIA,202203,0.14136888,0.0,0.0,0.14667308,0.055717595,0.0,0.0,0.0,0.0051054438,0.13677998,0.14529061,0.055875655,0.0,0.12935293,0.0,0.010773344
MIA,202204,0.0,0.0029871212,0.070438445,0.020392653,0.0,0.0,0.068334386,0.0,0.18490317,0.0,0.320566,0.022640105,0.0,0.0,0.02234678,0.0
MIA,202205,0.0,0.24007846,0.0,0.0,0.18347488,0.084451474,0.38354823,0.12900907,0.0,0.29636213,0.28111163,0.0,0.0,0.0,0.027469356,0.0
MIA,202206,0.20253672,0.0,0.22272238,0.0,0.0,0.06719211,0.0,0.0,0.0401716,0.0,0.10038896,0.15546404,0.0,0.0,0.20827588,0.18360816
MIA,202207,0.0,0.0,0.0,0.0,0.16304599,0.0,0.0,0.0,0.0,0.15106352,0.0,0.35115206,0.0,0.0,0.20169285,0.12922509
MIA,202208,0.0,0.30221155,0.23982133,0.3830204,0.0,0.0,0.0,0.3527184,0.0,0.03907227,0.0,0.046368685,0.0,0.0,0.0,0.18272604
MIA,202209,0.0,0.34433138,0.0,0.093201235,0.13141839,0.0,0.14598632,0.162835,0.0,0.090593114,0.25091317,0.0,0.0,0.0,0.0,0.01697626
MIA,202210,0.051366024,0.0,0.0,0.0,0.26435304,0.0,0.12491519,0.0,0.15333466,0.37024808,0.0,0.0,0.0,0.0,0.19279559,0.0
MIA,202212,0.16679457,0.0,0.0,0.015002644,0.0,0.0,0.0,0.50749886,0.0,0.3895452,0.0,0.0,0.21314575,0.42459404,0.20177509,0.0
MIA,202213,0.020572506,0.0,0.0,0.0,0.12480223,0.14013202,0.0,0.3350879,0.0,0.0,0.049709436,0.1357907,0.16774574,0.06268904,0.2592252,0.0
MIA,202214,0.1650457,0.0943101,0.0,0.0,0.0,0.2503923,0.0,0.29690573,0.0,0.0,0.0,0.014145797,0.14209904,0.058875673,0.20997018,0.16816115
MIA,202215,0.12263353,0.09765309,0.0,0.14367367,0.0,0.0,0.0,0.13123095,0.29479608,0.077713996,0.0,0.22853176,0.18183972,0.24581915,0.0,0.0
MIA,202216,0.05512643,0.12924933,0.48854235,0.0,0.0,0.0,0.077164926,0.0,0.177668,0.12622362,0.0,0.15107787,0.0,0.032167017,0.0,0.0
MIA,202217,0.0,0.079117164,0.124440886,0.06210026,0.0,0.0,0.0070540956,0.1576049,0.14915074,0.0,0.14451112,0.08335996,0.0,0.0,0.22813326,0.2019875
MIA,202218,0.10582667,0.43345946,0.0,0.0,0.0,0.35877573,0.0,0.0,0.06304807,0.042219184,0.0,0.0,0.0,0.0,0.13364512,0.0
MIA,202301,0.0,0.0,0.11322229,0.25508845,0.11554691,0.0,0.08233011,0.0,0.3682349,0.033884294,0.03721259,0.031443186,0.004569426,0.0,0.077642605,0.0
MIA,202302,0.20028244,0.0,0.05218309,0.02451954,0.01756699,0.0,0.0,0.17702593,0.0,0.10972886,0.0,0.0,0.0,0.058500167,0.0,0.035633035
MIA,202303,0.26657945,0.35647815,0.0,0.25314537,0.0,0.0,0.26887828,0.28535402,0.40259674,0.0,0.04906091,0.0,0.29193893,0.0,0.18841453,0.61922616
MIA,202304,0.53777593,0.0,0.0,0.4788832,0.40409485,0.0,0.0,0.0,0.3753544,0.03969981,0.0,0.06299467,0.232876,0.0,0.0,0.0
MIA,202305,0.07111109,0.21674706,0.018284645,0.36941186,0.0,0.3582985,0.0664044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,202306,0.2551909,0.0,0.18821613,0.0,0.104963414,0.3862446,0.16982098,0.12240267,0.28286788,0.0,0.32610625,0.0,0.4468085,0.0,0.10429528,0.0
MIA,202307,0.0,0.06631421,0.0,0.0,0.17552595,0.4235579,0.19848596,0.0,0.0,0.0,0.0,0.5746581,0.21919115,0.0,0.10157323,0.0
MIA,202308,0.0,0.0,0.14202602,0.0,0.16828987,0.0,0.0,0.0,0.16020826,0.0,0.0,0.15044543,0.0,0.22699462,0.0,0.030534042
MIA,202309,0.0,0.0,0.03707529,0.0,0.12560515,0.028213724,0.14596465,0.0,0.14697114,0.13876697,0.0,0.16344088,0.045068268,0.1917583,0.0,0.0
MIA,202311,0.62347704,0.22802943,0.041570682,0.18103042,0.22701107,0.40679964,0.12593523,0.0,0.0,0.09237522,0.0,0.22637816,0.0,0.20512998,0.19262403,0.0
MIA,202312,0.04854985,0.0,0.0,0.0,0.0,0.43287274,0.12162757,0.0,0.30951592,0.0,0.0,0.48783833,0.53240305,0.25230846,0.12174852,0.0
MIA,202313,0.0,0.0,0.3512457,0.5599637,0.0,0.44876558,0.33367768,0.0,0.5532297,0.21932985,0.0,0.1120116,0.8094547,0.016999234,0.032448474,0.0
MIA,202314,0.0,0.15750366,0.17981268,0.20470808,0.3929255,0.002060783,0.0,0.0,0.0,0.0,0.5817117,0.0,0.0,0.0,0.32317957,0.0
MIA,202315,0.0,0.091364205,0.0,0.0,0.0,0.5831683,0.1983442,0.036610022,0.0,0.0,0.8688867,0.10266182,0.5568271,0.0,0.0,0.1730526
MIA,202316,0.32305446,0.0,0.22433884,0.0,0.16718164,0.41796649,0.0,0.0,0.0,0.030858677,0.3066561,0.423132,0.066400796,0.0,0.0,0.014559711
MIA,202317,0.13919102,0.052849222,0.6969361,0.0,0.0,0.18751508,0.0,0.15542072,0.36421382,0.0,0.0,0.76143837,0.22350556,0.0,0.5711118,0.0
MIA,202318,0.0,0.27193987,0.0,0.0,0.0,0.19176751,0.019935004,0.031383783,0.101334244,0.33554983,0.13914907,0.23665601,0.75208575,0.0,0.0,0.0
MIA,202401,0.0,0.38002428,0.04671181,0.3435583,0.0,0.21518733,0.25445896,0.08175326,0.14814286,0.0,0.0,0.0,0.0,0.0,0.044071384,0.0
MIA,202402,0.0,0.4216692,0.0,0.0,0.0,0.078038156,0.0,0.0,0.26579863,0.0,0.0,0.0,0.0,0.46904796,0.0,0.0
MIA,202403,0.102360606,0.27853414,0.0,0.22899595,0.26840475,0.0058956,0.0,0.0,0.05175769,0.044091072,0.13734551,0.017071504,0.09512304,0.0,0.0,0.0
MIA,202404,0.0,0.0,0.339615,0.110165395,0.0,0.039836816,0.26633796,0.010117788,0.05735887,0.0,0.076454796,0.0,0.31851032,0.35752195,0.0,0.0
MIA,202405,0.0,0.0,0.0,0.02186685,0.0,0.2059104,0.13933736,0.0,0.5264535,0.0,0.0,0.09822333,0.081361234,0.07266766,0.47571,0.0
MIA,202407,0.17254578,0.0,0.34548134,0.11631263,0.0,0.23412353,0.0,0.24775906,0.006500615,0.0326903,0.0,0.0,0.054341067,0.17643254,0.0,0.0
MIA,202408,0.41654643,0.27697664,0.119711295,0.26976496,0.0,0.0,0.0,0.19847266,0.25590527,0.0,0.3459254,0.17856051,0.0,0.0,0.0,0.528156
MIA,202409,0.39965215,0.0,0.0,0.3727445,0.1760821,0.0,0.47048554,0.097431414,0.032958977,0.32751098,0.0,0.0,0.15260287,0.0,0.0,0.06792273
MIA,202410,0.27309653,0.0,0.0,0.0,0.1804766,0.0,0.022607453,0.10863526,0.1343279,0.49263114,0.11103842,0.027725767,0.0,0.0,0.0,0.42190152
MIA,202411,0.93866944,0.0,0.0,0.14089446,0.63455576,0.0,0.6154047,0.13527039,0.0,0.9371739,0.0,0.0,0.0,0.2998131,0.16469088,1.2714545
MIA,202412,0.03908549,0.0029811356,0.0,0.44341886,0.0,0.0,0.0,0.0,0.044099767,0.0,0.0,0.17172599,0.30065778,0.06592809,0.0,0.070636794
MIA,202413,0.779982,0.14050975,0.0,0.26680747,0.0,0.22667506,0.41625932,0.0415946,0.0,0.23186956,0.7086215,0.0,0.0,0.0,0.28132543,0.6362308
MIA,202414,0.0,0.0,0.17881346,0.0,0.10109309,0.13314755,0.5234199,0.6009845,0.0,0.0,0.0,0.025444185,0.19880532,0.0,0.0,0.0
MIA,202415,0.0,0.27154893,0.0,0.36359486,0.36059022,0.29120487,0.36309794,0.0,0.443424,0.5506833,0.97079235,0.0,0.18353388,0.0,0.96295774,0.0
MIA,202416,0.0,0.112051874,0.0,0.0,0.6375475,0.53885996,0.59424,0.107982114,0.0,0.044288516,0.25958475,0.36607122,0.008724511,0.0,0.019304227,0.0
MIA,202417,0.0,0.0,0.035520285,0.33224812,0.008338456,0.47167295,0.07884909,0.18609057,0.0,0.008720867,0.0,0.4998514,0.0,0.0,0.53749317,0.17304257
MIA,202418,0.7983647,0.12213583,0.1593611,0.23957004,0.22818656,0.0,0.0,0.0,0.47097683,0.71211386,0.30681226,0.0,0.0,0.0,0.0,0.0
NOR,202202,0.0,0.035575476,0.024909642,0.0,0.10728123,0.0,0.5599017,0.09215197,0.0,0.0,0.008851354,0.0,0.06414752,0.0,0.11694548,0.19734733
NOR,202203,0.0,0.0,0.0,0.18649366,0.0,0.0,0.0,0.0,0.0,0.034260213,0.0,0.0,0.0,0.0,0.0,0.0
NOR,202204,0.0,0.0,0.0,0.015947128,0.0,0.106364064,0.15571514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,202205,0.0,0.0,0.0,0.0,0.041003644,0.0,0.0,0.03192658,0.0,0.12966056,0.0,0.0,0.0,0.0,0.0,0.0
