week,away_team,home_team,winner,A_attn_0,A_attn_1,A_attn_2,A_attn_3,A_attn_4,A_attn_5,A_attn_6,A_attn_7,A_attn_8,A_attn_9,A_attn_10,A_attn_11,A_attn_12,A_attn_13,A_attn_14,A_attn_15,A_attn_16,A_attn_17,A_attn_18,A_attn_19,A_attn_20,A_attn_21,A_attn_22,A_attn_23,A_attn_24,A_attn_25,A_attn_26,A_attn_27,A_attn_28,A_attn_29,A_attn_30,A_attn_31,B_attn_0,B_attn_1,B_attn_2,B_attn_3,B_attn_4,B_attn_5,B_attn_6,B_attn_7,B_attn_8,B_attn_9,B_attn_10,B_attn_11,B_attn_12,B_attn_13,B_attn_14,B_attn_15,B_attn_16,B_attn_17,B_attn_18,B_attn_19,B_attn_20,B_attn_21,B_attn_22,B_attn_23,B_attn_24,B_attn_25,B_attn_26,B_attn_27,B_attn_28,B_attn_29,B_attn_30,B_attn_31
202410,PIT,WAS,PIT,-0.33613136,-0.32297173,-0.18724227,-0.008706118,0.16992597,-0.4241487,0.03343499,-0.06559127,-0.3018297,0.44894326,-0.27476868,0.022791952,0.010150619,0.15237725,0.3965126,0.22783437,-0.055822287,-0.4295669,-0.14719512,0.26115346,-0.0075181806,-0.10029131,-0.0001335455,0.3696048,-0.6017769,-0.3600627,-0.28276289,0.16508427,0.5301114,0.048292458,-0.4985971,-0.03520636,0.06646058,0.1304253,0.17918749,-0.10461499,0.50856173,-0.09694813,0.2852086,0.0033204907,-0.14081761,0.4071382,0.107142,0.203483,-0.057150085,0.05187438,0.20941918,0.017813912,0.45569465,0.107364625,-0.012280437,0.38387427,0.34566292,-0.089393675,0.12013322,0.29251847,0.07353845,-0.2855248,-0.23713312,0.1175605,-0.2470335,-0.22996956,0.10912656,0.61549973
202410,NWE,CHI,NWE,0.23216753,-0.2172274,0.11273145,0.44652432,-0.08857915,-0.47400722,-0.15785642,-0.27062985,0.1379273,0.043600615,-0.016624652,0.27402312,0.08316069,-0.20963982,-0.13322929,0.16415077,0.23576081,-0.2405588,-0.08884525,0.0070447666,0.08233508,-0.19314562,-0.39572772,-0.13400632,0.3914811,0.053135373,0.3560621,0.09305092,0.1596854,0.37101084,-0.19660191,0.4930516,-0.13155651,0.058462158,0.017711582,-0.0641021,0.59515303,0.043876305,0.20824142,0.071134344,0.004973901,0.4525639,0.08252439,0.16425067,0.25074512,0.40304145,0.5271873,0.098786354,0.38160184,0.209481,-0.005355947,0.40049914,0.45378643,0.10136791,0.3298452,0.32911897,-0.10040139,-0.14204766,-0.38627326,0.009982191,-0.09211238,-0.24671341,0.28896502,0.79810977
202410,PHI,DAL,PHI,0.17708503,0.08831022,-0.080486916,0.28516036,-0.39034906,0.08794684,-0.21486767,-0.28177014,0.40236124,-0.10539247,-0.083034456,0.09111382,0.029906977,-0.20260398,0.1342275,-0.08451875,0.29617202,-0.35085976,0.17164715,-0.20904621,-0.05859718,0.030473739,-0.5077022,-0.36593178,0.2274426,0.40736127,0.10398444,-0.19072151,0.23664255,0.098685764,-0.39619514,0.21191478,-0.08173777,0.04871657,0.057111356,0.1465019,-0.35282555,0.049370475,-0.07599773,-0.018286005,-0.10044598,-0.33222193,-0.45327252,0.18977536,-0.13648608,0.15217994,0.028464764,-0.04490029,-0.315129,-0.4807145,-0.2983206,-0.1921376,-0.14755368,-0.041974474,-0.3585656,-0.2323824,-0.03203732,0.05213268,0.10222784,0.19320555,0.037787527,-0.07573742,-0.4371255,-0.3382931
202410,NYJ,CRD,CRD,-0.28577358,0.34129658,-0.11656141,0.29636195,-0.19552067,0.27596337,0.042294737,-0.19320956,0.07969623,-0.3802589,-0.28574383,0.23036999,0.017500572,0.15959245,0.49218366,-0.40356034,0.2186783,-0.1079631,-0.27846625,0.09702453,0.15535097,0.17091586,-0.4003946,-0.40589032,0.12722674,0.32661143,0.18262623,-0.18396655,-0.010751582,-0.048797347,-0.0042833528,0.17281538,0.28704277,-0.11685876,-0.17571698,0.0699295,0.30738458,-0.09992387,0.014263842,-0.10956545,-0.31865463,0.040227126,0.073409624,-0.11591387,-0.12373001,0.115481354,0.09122656,0.28614917,-0.29253018,-0.08309284,-0.24913819,0.048965488,0.053340886,0.042393256,0.092285804,0.10945652,-0.20501246,-0.280017,-0.051657513,-0.11416446,0.3136176,-0.04711969,0.278246,-0.042097356
202410,DET,HTX,DET,-0.16064772,-0.06957392,0.13126849,0.013061757,-0.48311862,-0.32829744,-0.09154565,0.10181655,0.25592995,0.073875464,0.18779528,0.05019221,0.10855172,-0.21807915,0.06989615,-0.07776235,0.100768656,0.113850445,0.22977504,0.069729276,-0.032606684,-0.12554212,-0.31356138,-0.21422593,0.26478896,-0.07287861,0.23128082,-0.021697937,0.16435802,0.08335962,-0.30009484,0.01571016,-0.161544,0.116144754,-0.059064724,-0.119225495,-0.10022499,-0.43641216,0.46572882,0.09787011,-0.21658336,0.19819094,0.13001122,0.11075735,-0.08736514,0.03734093,0.07590722,0.19029133,-0.33370075,0.17138124,-0.2999665,0.48892945,0.17156903,-0.027772374,-0.2021464,0.2334207,-0.14132889,-0.5734993,-0.023179807,0.23855016,-0.1692363,-0.16353397,-0.029039346,-0.21128345
202410,OTI,SDG,SDG,-0.40531096,-0.2237867,-0.0059524216,0.14825657,-0.30229437,-0.07974575,-0.09401066,0.04886121,0.175863,0.009819963,-0.44062185,0.29179895,0.095653,0.22804113,0.2570793,-0.21969175,-0.084042184,-0.36664683,0.05096676,-0.03388301,0.109338544,-0.10229404,-0.06842241,-0.057902575,-0.052818593,0.12792352,0.068689324,0.24883218,0.33177632,-0.10065779,-0.38421816,0.15711227,-0.3027399,-0.54980654,-0.16853529,0.35793725,-0.33308613,-0.17034563,-0.5320077,-0.21586019,0.37364626,0.09250904,0.026450364,0.15687886,0.19126475,-0.09631779,-0.04914245,-0.07121235,-0.25213736,-0.29716825,0.10497659,-0.33450916,-0.10798128,-0.117747076,-0.11039183,-0.12647994,-0.14516874,0.4132738,0.2157796,0.031554695,0.5603789,0.30522668,-0.36352426,-0.06171039
202410,MIA,RAM,MIA,-0.06437342,-0.33933648,-0.2321658,0.07118923,-0.05930508,-0.38617054,0.04778947,-0.30251727,0.1966008,0.32552537,0.087873675,0.19555414,0.29305425,-0.14430696,-0.08995198,0.24911322,0.28517345,-0.22862041,-0.13884783,0.011009076,0.13796884,-0.13075764,-0.3418193,0.21351324,-0.20095408,0.26253328,-0.20543529,0.38143536,0.064881995,0.5844964,-0.48741645,0.44418055,-0.08331777,-0.06873922,0.13609807,0.4127415,-0.19020836,0.2211448,-0.23289506,-0.054954324,0.25826064,0.0067979353,-0.22741824,0.25764826,0.1906486,0.0004423852,-0.20407076,-0.24257226,0.1262157,-0.17377748,0.11013849,-0.31150937,-0.18620722,-0.1338624,-0.41792303,-0.46608278,0.15073456,0.546946,0.24880038,0.12373025,-0.30382267,0.03444976,-0.5082446,0.3056237
202410,BUF,CLT,BUF,-0.32016948,-0.31287086,-0.2225692,0.14038405,-0.16149263,-0.35026848,0.013234741,-0.19966479,0.10934881,0.32204536,-0.1903234,0.10603838,-0.023337571,-0.13090585,0.21537532,0.116381645,0.313612,-0.3800089,0.22941405,0.011305764,0.07136049,0.03194044,-0.2701401,0.21178375,-0.10134561,0.07149053,-0.14408624,0.18103868,0.53379005,0.29466313,-0.4954949,0.25371474,-0.047456834,0.2821332,-0.18169254,-0.5122835,0.18587631,0.42585668,0.27900797,0.046967942,-0.15370221,-0.113507874,0.276011,-0.49373654,-0.072345115,0.29260117,0.61758864,-0.11487833,-0.122853234,0.2095558,-0.024217267,0.19791722,0.19741726,0.26691347,0.3152049,0.23890486,-0.468426,-0.24973096,-0.5118128,-0.33003145,0.31348988,-0.24792087,0.4211518,-0.34699884
202410,MIN,JAX,MIN,0.12794523,-0.08173521,0.13541459,0.06175071,-0.013896648,-0.1861705,-0.0893413,0.15420772,0.13709454,0.0992425,0.22249228,0.11274095,0.0945441,-0.28068808,-0.27674383,0.15291993,0.025352366,0.3957639,0.17743933,0.026683701,-0.050609548,-0.013039747,-0.020280369,-0.19588733,0.47947404,-0.057275962,0.33076888,-0.0026117528,-0.21677485,-0.06907616,0.26797628,0.18246618,0.20788221,0.3505821,-0.07705234,0.040882137,0.19571933,0.015910162,0.45742592,-0.32900444,-0.42755952,-0.14915839,-0.20681071,0.19532678,-0.17517595,0.06993646,0.18607675,0.16444218,0.53059417,-0.28065985,-0.653531,0.26818857,0.34912032,0.24204214,-0.38906664,0.30603263,0.094882526,-0.20285273,-0.26735306,0.15922643,-0.24456966,0.23680253,0.034411486,0.35512906
202410,DEN,KAN,KAN,0.1809979,-0.2981778,-0.34683388,-0.094547465,-0.049785692,0.25429565,-0.22507669,0.029250074,0.18093446,0.023180889,0.09584429,-0.20942748,0.10441841,0.1393686,-0.2072023,0.12275492,-0.236445,-0.21365634,0.22777155,-0.45886627,-0.0033809224,0.17755172,0.38813758,0.16467841,-0.2821518,0.24963051,-0.30603883,-0.09117407,0.50196385,0.1218793,0.056365773,-0.14980276,-0.47701448,-0.22998135,-0.08872838,0.16126043,-0.06709329,-0.055389334,0.06563318,-0.11828071,0.06759137,0.17256616,-0.5331042,0.4760051,-0.1478576,0.057451647,0.038242888,-0.08508116,0.1860917,-0.5674692,0.1964293,-0.15898012,0.044563375,0.026086299,-0.16380167,0.023522673,0.016702702,0.3669829,-0.06560228,0.4266488,0.14387852,0.09074133,-0.529129,0.28194267
202411,WAS,PHI,PHI,-0.17050356,-0.18564445,-0.030597055,0.33402437,-0.3303573,-0.054474555,-0.19501816,0.048644587,-0.16696216,-0.29095018,-0.39928,-0.026084282,-0.11901137,-0.009974972,-0.20411187,-0.007127481,-0.43892917,-0.2841049,-0.25757205,-0.2912619,-0.36402628,-0.011865403,-0.37249127,-0.2478491,-0.14547093,0.01970054,0.25178328,0.16069473,0.03686406,0.019576153,-0.4906227,-0.6545109,-0.20298058,-0.31184527,-0.07455065,0.044908933,0.1476574,-0.23670758,-0.008235457,-0.14499174,-0.2887298,0.3114569,-0.19720164,0.026135422,-0.07547079,0.26923913,0.4441259,0.047254626,0.01321531,-0.4315633,-0.17486043,0.15207635,0.14714836,-0.091534115,0.05309479,0.44373885,-0.4745665,-0.28714988,-0.36953476,0.100123316,0.6122289,0.0494335,-0.39062858,-0.020695277
202411,GNB,CHI,GNB,0.11681664,-0.095587,0.09583662,0.67746896,0.010233215,-0.24474451,-0.066058494,-0.33183092,0.049070735,0.07836332,-0.18857585,0.45434883,-0.0069323275,-0.20391767,-0.14135021,0.007122585,0.57629275,-0.19980964,-0.093283035,0.021274935,0.24134013,0.02783947,-0.4385545,-0.088908084,0.59943855,0.23028572,0.38194948,0.067787714,-0.070621274,0.29271698,-0.035390913,0.7256365,-0.10144505,-0.2694228,0.097113214,0.45403415,-0.4191577,-0.26035655,-0.01710285,-0.044989966,0.17932786,-0.094726674,0.13891293,0.28469133,-0.01886866,-0.35660565,-0.5180764,-0.22706889,-0.62821543,0.30348834,0.015991716,-0.093694165,0.032234244,-0.16832793,-0.2975379,-0.30250216,0.41788688,0.02783519,0.7835453,0.19765846,-0.12550397,-0.06314337,0.013061679,-0.2354617
202411,CLE,NOR,NOR,-0.41080505,-0.41478342,0.088035285,0.3012906,-0.061164435,0.06827543,-0.42089736,0.19999324,0.24645565,0.3154618,0.26729593,0.11158208,0.10883177,-0.004275741,-0.03158547,-0.18655632,-0.03866063,0.32621744,0.36529037,-0.2179323,-0.056427754,-0.032196987,0.19260284,-0.014529839,0.11229761,0.2483306,0.15132537,-0.014659617,0.09606751,-0.172456,-0.03276235,0.057898693,0.32490605,0.18086155,-0.08294619,0.13076563,-0.23395559,0.30626887,-0.14321806,-0.36071953,0.36564165,-0.21799776,-0.043664005,0.004667183,-0.03618298,-0.0057035154,0.11963217,-0.10570811,0.16388373,-0.48390672,0.14522675,-0.19901694,0.18852378,0.15312083,-0.1334329,-0.04696312,0.15700704,0.20465334,-0.086730346,-0.3339597,0.39451578,0.044477634,-0.049796496,0.18811338
202411,JAX,DET,DET,-0.35060257,-0.062170044,-0.18270302,0.2596951,-0.017092451,-0.35413215,0.24381676,-0.0085234335,-0.4020502,-0.027088411,0.13762455,-0.019985732,-0.20435125,-0.21684998,-0.12434745,0.03745924,-0.21747324,0.32465783,-0.42196244,0.2161199,0.021024454,0.14734101,-0.18783844,0.08010747,-0.113243714,-0.26476595,0.3075059,0.06810715,-0.27096578,0.111824416,0.061109226,-0.51284814,0.41689888,0.13049786,0.43023637,-0.08202439,-0.083802685,0.052024957,-0.06481698,0.107307024,0.20834804,0.1242978,0.267002,0.07344166,0.03783533,0.014109621,-0.014147812,-0.11383284,0.35832083,0.17957802,0.29300502,0.16890743,0.34853348,-0.054451954,0.12476991,-0.019576438,0.60787815,-0.23524679,0.0065153916,-0.2871534,0.0032406177,-0.22500013,0.43283796,0.4295618
202411,RAI,MIA,MIA,-0.21286042,-0.25457832,0.028251035,0.58500105,-0.19507419,-0.03606001,-0.35907137,-0.03964844,0.2201319,-0.07000939,-0.1715539,0.1355421,0.15962115,-0.33104628,-0.34449583,-0.17173536,-0.09328969,-0.027430452,0.06527523,-0.34811902,-0.34357193,-0.14836012,-0.33712602,-0.47743523,0.11137791,0.4940626,0.57539785,0.09942011,-0.26697963,0.073094234,-0.5201974,-0.08436735,-0.18295048,-0.24887648,0.2738705,0.14465635,-0.14475006,0.066629,-0.5008374,0.056517363,0.4061833,0.27333552,-0.16782908,0.05099233,0.15540907,0.2455678,0.34310716,-0.17827058,-0.018662952,-0.26066,0.44710493,-0.094010055,0.058745,-0.24612531,0.12923416,0.04533963,-0.035922766,0.029423729,-0.067374654,-0.14881286,0.509889,-0.30757564,-0.37258592,0.22396953
202411,RAM,NWE,RAM,-0.17050932,-0.13524692,0.15020342,0.106049195,0.44810453,-0.20042244,-0.061379094,0.1547277,0.06797209,0.5772091,0.2039175,-0.020235153,0.18471406,0.22503005,0.52656657,0.08995695,0.21719815,0.4249904,0.21350394,0.38430384,0.31984165,-0.14582978,0.26313636,0.43334177,-0.05565673,-0.3003832,-0.21902987,-0.022382103,0.2016815,-0.36029854,0.19225638,0.56524664,-0.34948617,-0.1826534,-0.46293414,0.21620747,0.022806995,-0.39453653,0.2207104,-0.49519086,0.21954983,0.20531206,0.019718286,0.4650284,0.11870282,-0.5219065,-0.26364303,0.00048765697,0.21099578,-0.07389392,-0.23485158,0.072517626,0.22093259,-0.007397426,-0.09343607,0.31235063,-0.14005868,0.40415767,0.20037496,0.42364702,-0.28927314,0.4886925,-0.3695093,0.3537617
202411,ATL,DEN,DEN,-0.5793214,-0.4702143,-0.30816922,0.4032984,0.01378999,-0.23935214,0.016714357,-0.14268671,-0.09498411,0.09482434,-0.4078031,0.2779487,-0.20877083,-0.24016225,-0.22799361,0.008422537,-0.0542415,-0.35267457,0.07799526,-0.26883343,-0.1194131,0.14733636,-0.08814024,-0.04860855,-0.14176919,0.4178822,0.2746552,0.34656942,0.042004403,0.26072222,-0.50011075,-0.19316092,0.4913521,0.20728453,0.07455823,-0.037648752,0.266703,-0.00666575,0.10989307,-0.18651855,-0.13792633,0.07096261,-0.05109743,0.07572405,-0.1336498,0.12425625,0.2397411,0.1320636,0.38267323,-0.24924578,-0.09640449,0.26863798,0.38518465,0.102996476,0.07459583,0.23038077,0.21768661,-0.35912547,-0.23181593,-0.24435434,0.27780163,-0.10421957,0.3903426,0.460103
202411,SEA,SFO,SEA,0.3277461,-0.046021737,0.030120354,0.3779069,0.1869096,0.23863326,-0.27719384,-0.16534641,0.09792826,-0.14223094,-0.13814199,-0.001358997,0.22668919,-0.22785792,-0.2601792,-0.030004214,0.50987905,-0.108191654,-0.030198677,-0.3022129,-0.19020435,0.064283006,-0.19644423,-0.35885146,0.24761721,0.43690252,0.20081565,-0.11738427,-0.2359485,0.25218284,-0.065807834,0.427106,-0.26373032,-0.362884,0.20051338,0.37099102,-0.6082951,-0.24796554,-0.22286515,-0.2180888,0.18522294,0.054987747,-0.36389604,0.42064464,0.27534834,-0.063869506,0.039511368,-0.21631758,0.13657176,-0.5670126,-0.025706371,-0.07449864,-0.01734122,-0.22333404,-0.5956977,-0.36826193,0.1977018,0.22320774,0.39481947,0.20574771,0.298638,0.35022658,-0.7487011,0.34062782
202411,KAN,BUF,BUF,-0.15727691,0.07986033,-0.31399193,-0.31823575,0.1511847,0.2361981,0.21494997,-0.0095049525,-0.25154328,-0.0025582567,0.2558527,-0.22173856,-0.14082807,0.08244043,0.2076726,-0.061714053,-0.27837193,0.18660292,-0.1498431,0.07526764,0.07518049,0.27147874,0.3057978,0.19089787,-0.43857428,-0.19885357,-0.22511075,-0.17075212,0.13606146,-0.11739715,0.3354037,-0.37343594,0.1410225,0.012639185,0.30396104,-0.6086342,-0.1428266,0.40486315,-0.18552661,0.030207455,0.033855297,0.119229026,0.011384285,-0.103227064,-0.067829,0.4792966,0.37509972,-0.12520826,0.21181335,-0.536097,0.32937494,-0.10182858,0.054291915,-0.09027224,0.3240097,0.1542661,-0.15421857,-0.1428364,-0.6360607,-0.21169467,0.52665585,-0.05789888,-0.058609013,0.2207605
202411,CIN,SDG,SDG,-0.5297789,-0.6018293,-0.15629743,0.33943415,-0.49066615,-0.37083068,-0.18421748,0.034890004,0.16268937,0.22795172,-0.34709388,0.327177,0.1955449,0.033030678,-0.06768312,-0.010989641,-0.4882327,-0.43675447,0.038041696,-0.141959,-0.10342703,-0.21015431,-0.2415274,-0.053995997,-0.19812557,0.10096946,0.25875178,0.47520202,0.46136105,0.050107747,-0.6224569,-0.031702682,0.1499149,-0.18594755,-0.22573459,-0.14110152,0.2445242,0.20238882,-0.007849908,0.052637864,0.0022244274,0.012874538,-0.30566752,-0.08253242,0.00016214399,0.10419614,-0.2715419,0.06433288,-0.66947305,-0.22186984,0.17533416,-0.25199243,-0.0061534108,-0.0140718995,0.57829505,0.0019975016,-0.4149472,0.05949296,0.076945476,0.037614062,0.10077322,-0.32014427,0.07412581,-0.16885236
